Data,Cod.ContaContabil,Valor
8/1/2018,07.01.00001,-1.00 
8/1/2018,07.01.00001,-1.00 
8/1/2018,07.01.00001,-1.00 
8/1/2018,07.01.00001,-1.00 
8/1/2018,07.01.00001,-1.00 
8/1/2018,07.01.00001,-1.00 
9/1/2018,07.01.00001,-2.00 
9/1/2018,07.01.00001,-2.00 
9/1/2018,07.01.00001,-2.00 
9/1/2018,07.01.00001,-96.00 
9/1/2018,07.01.00001,-36.00 
9/1/2018,07.01.00001,-52.00 
9/1/2018,07.01.00001,-20.00 
9/1/2018,07.01.00001,-5.00 
9/1/2018,07.01.00001,-5.00 
9/1/2018,07.01.00001,-1.00 
9/1/2018,07.01.00001,-1.00 
10/1/2018,07.01.00001,-2.00 
10/1/2018,07.01.00001,-2.00 
10/1/2018,07.01.00001,-3.00 
10/1/2018,07.01.00001,-3.00 
10/1/2018,07.01.00001,-3.00 
10/1/2018,07.01.00001,-96.00 
10/1/2018,07.01.00001,-5.00 
10/1/2018,07.01.00001,-45.00 
10/1/2018,07.01.00001,-52.00 
10/1/2018,07.01.00001,-28.00 
10/1/2018,07.01.00001,-5.00 
10/1/2018,07.01.00001,-4.00 
10/1/2018,07.01.00001,-1.00 
10/1/2018,07.01.00001,-1.00 
11/1/2018,07.01.00001,-2.00 
11/1/2018,07.01.00001,-2.00 
11/1/2018,07.01.00001,-2.00 
11/1/2018,07.01.00001,-3.00 
11/1/2018,07.01.00001,-3.00 
11/1/2018,07.01.00001,-3.00 
11/1/2018,07.01.00001,-3.00 
11/1/2018,07.01.00001,-3.00 
11/1/2018,07.01.00001,-96.00 
11/1/2018,07.01.00001,-56.00 
11/1/2018,07.01.00001,-52.00 
11/1/2018,07.01.00001,-28.00 
11/1/2018,07.01.00001,-5.00 
11/1/2018,07.01.00001,-5.00 
11/1/2018,07.01.00001,-1.00 
11/1/2018,07.01.00001,-1.00 
11/1/2018,07.01.00001,-1.00 
11/1/2018,07.01.00001,-1.00 
11/1/2018,07.01.00001,-1.00 
12/1/2018,07.01.00001,-2.00 
12/1/2018,07.01.00001,-2.00 
12/1/2018,07.01.00001,-3.00 
12/1/2018,07.01.00001,-4.00 
12/1/2018,07.01.00001,-96.00 
12/1/2018,07.01.00001,-6.00 
12/1/2018,07.01.00001,-47.00 
12/1/2018,07.01.00001,-52.00 
12/1/2018,07.01.00001,-4.00 
12/1/2018,07.01.00001,-27.00 
12/1/2018,07.01.00001,-5.00 
12/1/2018,07.01.00001,-4.00 
12/1/2018,07.01.00001,-1.00 
12/1/2018,07.01.00001,-1.00 
12/1/2018,07.01.00001,-1.00 
12/1/2018,07.01.00001,-1.00 
1/1/2019,07.01.00001,-2.00 
1/1/2019,07.01.00001,-2.00 
1/1/2019,07.01.00001,-2.00 
1/1/2019,07.01.00001,-96.00 
1/1/2019,07.01.00001,-41.00 
1/1/2019,07.01.00001,-52.00 
1/1/2019,07.01.00001,-26.00 
1/1/2019,07.01.00001,-5.00 
1/1/2019,07.01.00001,-5.00 
1/1/2019,07.01.00001,-1.00 
2/1/2019,07.01.00001,-2.00 
2/1/2019,07.01.00001,-3.00 
2/1/2019,07.01.00001,-3.00 
2/1/2019,07.01.00001,-3.00 
2/1/2019,07.01.00001,-5.00 
2/1/2019,07.01.00001,-4.00 
2/1/2019,07.01.00001,-96.00 
2/1/2019,07.01.00001,-8.00 
2/1/2019,07.01.00001,-58.00 
2/1/2019,07.01.00001,-52.00 
2/1/2019,07.01.00001,-4.00 
2/1/2019,07.01.00001,-27.00 
2/1/2019,07.01.00001,-5.00 
2/1/2019,07.01.00001,-4.00 
2/1/2019,07.01.00001,-4.00 
2/1/2019,07.01.00001,-1.00 
2/1/2019,07.01.00001,-1.00 
2/1/2019,07.01.00001,-1.00 
2/1/2019,07.01.00001,-1.00 
3/1/2019,07.01.00001,-2.00 
3/1/2019,07.01.00001,-2.00 
3/1/2019,07.01.00001,-3.00 
3/1/2019,07.01.00001,-96.00 
3/1/2019,07.01.00001,-40.00 
3/1/2019,07.01.00001,-52.00 
3/1/2019,07.01.00001,-24.00 
3/1/2019,07.01.00001,-5.00 
3/1/2019,07.01.00001,-5.00 
3/1/2019,07.01.00001,-1.00 
3/1/2019,07.01.00001,-1.00 
3/1/2019,07.01.00001,-1.00 
4/1/2019,07.01.00001,-2.00 
4/1/2019,07.01.00001,-2.00 
4/1/2019,07.01.00001,-3.00 
4/1/2019,07.01.00001,-96.00 
4/1/2019,07.01.00001,-5.00 
4/1/2019,07.01.00001,-31.00 
4/1/2019,07.01.00001,-52.00 
4/1/2019,07.01.00001,-16.00 
4/1/2019,07.01.00001,-5.00 
4/1/2019,07.01.00001,-4.00 
4/1/2019,07.01.00001,-1.00 
4/1/2019,07.01.00001,-1.00 
4/1/2019,07.01.00001,-1.00 
4/1/2019,07.01.00001,-1.00 
4/1/2019,07.01.00001,-1.00 
4/1/2019,07.01.00001,-1.00 
5/1/2019,07.01.00001,-2.00 
5/1/2019,07.01.00001,-2.00 
5/1/2019,07.01.00001,-2.00 
5/1/2019,07.01.00001,-3.00 
5/1/2019,07.01.00001,-3.00 
5/1/2019,07.01.00001,-3.00 
5/1/2019,07.01.00001,-96.00 
5/1/2019,07.01.00001,-41.00 
5/1/2019,07.01.00001,-52.00 
5/1/2019,07.01.00001,-18.00 
5/1/2019,07.01.00001,-5.00 
5/1/2019,07.01.00001,-4.00 
5/1/2019,07.01.00001,-1.00 
5/1/2019,07.01.00001,-1.00 
5/1/2019,07.01.00001,-1.00 
5/1/2019,07.01.00001,-1.00 
5/1/2019,07.01.00001,-1.00 
5/1/2019,07.01.00001,-1.00 
5/1/2019,07.01.00001,-1.00 
6/1/2019,07.01.00001,-2.00 
6/1/2019,07.01.00001,-2.00 
6/1/2019,07.01.00001,-2.00 
6/1/2019,07.01.00001,-3.00 
6/1/2019,07.01.00001,-96.00 
6/1/2019,07.01.00001,-6.00 
6/1/2019,07.01.00001,-29.00 
6/1/2019,07.01.00001,-52.00 
6/1/2019,07.01.00001,-17.00 
6/1/2019,07.01.00001,-5.00 
6/1/2019,07.01.00001,-4.00 
6/1/2019,07.01.00001,-1.00 
6/1/2019,07.01.00001,-1.00 
7/1/2019,07.01.00001,-2.00 
7/1/2019,07.01.00001,-2.00 
7/1/2019,07.01.00001,-96.00 
7/1/2019,07.01.00001,-31.00 
7/1/2019,07.01.00001,-52.00 
7/1/2019,07.01.00001,-16.00 
7/1/2019,07.01.00001,-5.00 
7/1/2019,07.01.00001,-4.00 
7/1/2019,07.01.00001,-1.00 
7/1/2019,07.01.00001,-1.00 
7/1/2019,07.01.00001,-1.00 
7/1/2019,07.01.00001,-1.00 
8/1/2019,07.01.00001,-2.00 
8/1/2019,07.01.00001,-2.00 
8/1/2019,07.01.00001,-3.00 
8/1/2019,07.01.00001,-3.00 
8/1/2019,07.01.00001,-3.00 
8/1/2019,07.01.00001,-3.00 
8/1/2019,07.01.00001,-4.00 
8/1/2019,07.01.00001,-4.00 
8/1/2019,07.01.00001,-96.00 
8/1/2019,07.01.00001,-9.00 
8/1/2019,07.01.00001,-48.00 
8/1/2019,07.01.00001,-52.00 
8/1/2019,07.01.00001,-20.00 
8/1/2019,07.01.00001,-5.00 
8/1/2019,07.01.00001,-4.00 
8/1/2019,07.01.00001,-1.00 
8/1/2019,07.01.00001,-1.00 
8/1/2019,07.01.00001,-1.00 
8/1/2019,07.01.00001,-1.00 
8/1/2019,07.01.00001,-1.00 
8/1/2019,07.01.00001,-1.00 
9/1/2019,07.01.00001,-2.00 
9/1/2019,07.01.00001,-2.00 
9/1/2019,07.01.00001,-2.00 
9/1/2019,07.01.00001,-96.00 
9/1/2019,07.01.00001,-36.00 
9/1/2019,07.01.00001,-52.00 
9/1/2019,07.01.00001,-20.00 
9/1/2019,07.01.00001,-5.00 
9/1/2019,07.01.00001,-5.00 
9/1/2019,07.01.00001,-1.00 
9/1/2019,07.01.00001,-1.00 
10/1/2019,07.01.00001,-2.00 
10/1/2019,07.01.00001,-2.00 
10/1/2019,07.01.00001,-3.00 
10/1/2019,07.01.00001,-3.00 
10/1/2019,07.01.00001,-3.00 
10/1/2019,07.01.00001,-96.00 
10/1/2019,07.01.00001,-5.00 
10/1/2019,07.01.00001,-45.00 
10/1/2019,07.01.00001,-52.00 
10/1/2019,07.01.00001,-28.00 
10/1/2019,07.01.00001,-5.00 
10/1/2019,07.01.00001,-4.00 
10/1/2019,07.01.00001,-1.00 
10/1/2019,07.01.00001,-1.00 
11/1/2019,07.01.00001,-2.00 
11/1/2019,07.01.00001,-2.00 
11/1/2019,07.01.00001,-2.00 
11/1/2019,07.01.00001,-3.00 
11/1/2019,07.01.00001,-3.00 
11/1/2019,07.01.00001,-3.00 
11/1/2019,07.01.00001,-3.00 
11/1/2019,07.01.00001,-3.00 
11/1/2019,07.01.00001,-96.00 
11/1/2019,07.01.00001,-56.00 
11/1/2019,07.01.00001,-52.00 
11/1/2019,07.01.00001,-28.00 
11/1/2019,07.01.00001,-5.00 
11/1/2019,07.01.00001,-5.00 
11/1/2019,07.01.00001,-1.00 
11/1/2019,07.01.00001,-1.00 
11/1/2019,07.01.00001,-1.00 
11/1/2019,07.01.00001,-1.00 
11/1/2019,07.01.00001,-1.00 
12/1/2019,07.01.00001,-2.00 
12/1/2019,07.01.00001,-2.00 
12/1/2019,07.01.00001,-3.00 
12/1/2019,07.01.00001,-4.00 
12/1/2019,07.01.00001,-96.00 
12/1/2019,07.01.00001,-6.00 
12/1/2019,07.01.00001,-47.00 
12/1/2019,07.01.00001,-52.00 
12/1/2019,07.01.00001,-4.00 
12/1/2019,07.01.00001,-27.00 
12/1/2019,07.01.00001,-5.00 
12/1/2019,07.01.00001,-4.00 
12/1/2019,07.01.00001,-1.00 
12/1/2019,07.01.00001,-1.00 
12/1/2019,07.01.00001,-1.00 
12/1/2019,07.01.00001,-1.00 
1/1/2020,07.01.00001,-2.00 
1/1/2020,07.01.00001,-2.00 
1/1/2020,07.01.00001,-2.00 
1/1/2020,07.01.00001,-96.00 
1/1/2020,07.01.00001,-41.00 
1/1/2020,07.01.00001,-52.00 
1/1/2020,07.01.00001,-26.00 
1/1/2020,07.01.00001,-5.00 
1/1/2020,07.01.00001,-5.00 
1/1/2020,07.01.00001,-1.00 
2/1/2020,07.01.00001,-2.00 
2/1/2020,07.01.00001,-3.00 
2/1/2020,07.01.00001,-3.00 
2/1/2020,07.01.00001,-3.00 
2/1/2020,07.01.00001,-5.00 
2/1/2020,07.01.00001,-4.00 
2/1/2020,07.01.00001,-96.00 
2/1/2020,07.01.00001,-8.00 
2/1/2020,07.01.00001,-58.00 
2/1/2020,07.01.00001,-52.00 
2/1/2020,07.01.00001,-4.00 
2/1/2020,07.01.00001,-27.00 
2/1/2020,07.01.00001,-5.00 
2/1/2020,07.01.00001,-4.00 
2/1/2020,07.01.00001,-4.00 
2/1/2020,07.01.00001,-1.00 
2/1/2020,07.01.00001,-1.00 
2/1/2020,07.01.00001,-1.00 
2/1/2020,07.01.00001,-1.00 
3/1/2020,07.01.00001,-2.00 
3/1/2020,07.01.00001,-2.00 
3/1/2020,07.01.00001,-3.00 
3/1/2020,07.01.00001,-96.00 
3/1/2020,07.01.00001,-40.00 
3/1/2020,07.01.00001,-52.00 
3/1/2020,07.01.00001,-24.00 
3/1/2020,07.01.00001,-5.00 
3/1/2020,07.01.00001,-5.00 
3/1/2020,07.01.00001,-1.00 
3/1/2020,07.01.00001,-1.00 
3/1/2020,07.01.00001,-1.00 
4/1/2020,07.01.00001,-2.00 
4/1/2020,07.01.00001,-2.00 
4/1/2020,07.01.00001,-3.00 
4/1/2020,07.01.00001,-96.00 
4/1/2020,07.01.00001,-5.00 
4/1/2020,07.01.00001,-31.00 
4/1/2020,07.01.00001,-52.00 
4/1/2020,07.01.00001,-16.00 
4/1/2020,07.01.00001,-5.00 
4/1/2020,07.01.00001,-4.00 
4/1/2020,07.01.00001,-1.00 
4/1/2020,07.01.00001,-1.00 
4/1/2020,07.01.00001,-1.00 
4/1/2020,07.01.00001,-1.00 
4/1/2020,07.01.00001,-1.00 
4/1/2020,07.01.00001,-1.00 
5/1/2020,07.01.00001,-2.00 
5/1/2020,07.01.00001,-2.00 
5/1/2020,07.01.00001,-2.00 
5/1/2020,07.01.00001,-3.00 
5/1/2020,07.01.00001,-3.00 
5/1/2020,07.01.00001,-3.00 
5/1/2020,07.01.00001,-96.00 
5/1/2020,07.01.00001,-41.00 
5/1/2020,07.01.00001,-52.00 
5/1/2020,07.01.00001,-18.00 
5/1/2020,07.01.00001,-5.00 
5/1/2020,07.01.00001,-4.00 
5/1/2020,07.01.00001,-1.00 
5/1/2020,07.01.00001,-1.00 
5/1/2020,07.01.00001,-1.00 
5/1/2020,07.01.00001,-1.00 
5/1/2020,07.01.00001,-1.00 
5/1/2020,07.01.00001,-1.00 
5/1/2020,07.01.00001,-1.00 
6/1/2020,07.01.00001,-2.00 
6/1/2020,07.01.00001,-2.00 
6/1/2020,07.01.00001,-2.00 
6/1/2020,07.01.00001,-3.00 
6/1/2020,07.01.00001,-96.00 
6/1/2020,07.01.00001,-6.00 
6/1/2020,07.01.00001,-29.00 
6/1/2020,07.01.00001,-52.00 
6/1/2020,07.01.00001,-17.00 
6/1/2020,07.01.00001,-5.00 
6/1/2020,07.01.00001,-4.00 
6/1/2020,07.01.00001,-1.00 
6/1/2020,07.01.00001,-1.00 
7/1/2020,07.01.00001,-2.00 
7/1/2020,07.01.00001,-2.00 
7/1/2020,07.01.00001,-96.00 
7/1/2020,07.01.00001,-31.00 
7/1/2020,07.01.00001,-52.00 
7/1/2020,07.01.00001,-16.00 
7/1/2020,07.01.00001,-5.00 
7/1/2020,07.01.00001,-4.00 
7/1/2020,07.01.00001,-1.00 
7/1/2020,07.01.00001,-1.00 
7/1/2020,07.01.00001,-1.00 
7/1/2020,07.01.00001,-1.00 
1/1/2018,06.01.00005,"-1,360.00 "
2/1/2018,06.01.00005,"-1,360.00 "
3/1/2018,06.01.00005,"-1,360.00 "
4/1/2018,06.01.00005,"-1,360.00 "
5/1/2018,06.01.00005,"-1,360.00 "
6/1/2018,06.01.00005,"-1,360.00 "
7/1/2018,06.01.00005,"-7,137.00 "
7/1/2018,06.01.00005,"-3,568.50 "
7/1/2018,06.01.00005,"-1,360.00 "
8/1/2018,06.01.00005,"-1,360.00 "
9/1/2018,06.01.00005,"-1,360.00 "
10/1/2018,06.01.00005,"-1,360.00 "
11/1/2018,06.01.00005,"-1,360.00 "
12/1/2018,06.01.00005,"-1,360.00 "
1/1/2019,06.01.00005,"-1,360.00 "
2/1/2019,06.01.00005,"-1,360.00 "
3/1/2019,06.01.00005,"-1,360.00 "
4/1/2019,06.01.00005,"-1,360.00 "
5/1/2019,06.01.00005,"-1,360.00 "
6/1/2019,06.01.00005,"-1,360.00 "
7/1/2019,06.01.00005,"-7,137.00 "
7/1/2019,06.01.00005,"-3,568.50 "
7/1/2019,06.01.00005,"-1,360.00 "
8/1/2019,06.01.00005,"-1,360.00 "
9/1/2019,06.01.00005,"-1,360.00 "
10/1/2019,06.01.00005,"-1,360.00 "
11/1/2019,06.01.00005,"-1,360.00 "
12/1/2019,06.01.00005,"-1,360.00 "
1/1/2018,06.01.00004,"-15,000.00 "
2/1/2018,06.01.00004,"-15,000.00 "
3/1/2018,06.01.00004,"-15,000.00 "
4/1/2018,06.01.00004,"-15,000.00 "
5/1/2018,06.01.00004,"-15,000.00 "
6/1/2018,06.01.00004,"-15,000.00 "
7/1/2018,06.01.00004,"-15,000.00 "
8/1/2018,06.01.00004,"-15,000.00 "
9/1/2018,06.01.00004,"-15,000.00 "
10/1/2018,06.01.00004,"-15,000.00 "
11/1/2018,06.01.00004,"-15,000.00 "
12/1/2018,06.01.00004,"-15,000.00 "
1/1/2019,06.01.00004,"-15,000.00 "
2/1/2019,06.01.00004,"-15,000.00 "
3/1/2019,06.01.00004,"-15,000.00 "
4/1/2019,06.01.00004,"-15,000.00 "
5/1/2019,06.01.00004,"-15,000.00 "
6/1/2019,06.01.00004,"-15,000.00 "
7/1/2019,06.01.00004,"-15,000.00 "
8/1/2019,06.01.00004,"-15,000.00 "
9/1/2019,06.01.00004,"-15,000.00 "
10/1/2019,06.01.00004,"-15,000.00 "
11/1/2019,06.01.00004,"-15,000.00 "
12/1/2019,06.01.00004,"-15,000.00 "
6/1/2018,06.01.00003,"-2,800.00 "
6/1/2019,06.01.00003,"-2,800.00 "
7/1/2019,06.01.00003,"-30,000.00 "
1/1/2018,06.01.00002,"-1,800.00 "
1/1/2018,06.01.00002,-800.00 
1/1/2018,06.01.00002,"-51,800.00 "
1/1/2018,06.01.00002,"-1,750.00 "
2/1/2018,06.01.00002,"-1,800.00 "
2/1/2018,06.01.00002,-800.00 
2/1/2018,06.01.00002,"-51,800.00 "
2/1/2018,06.01.00002,"-1,750.00 "
3/1/2018,06.01.00002,"-1,800.00 "
3/1/2018,06.01.00002,-800.00 
3/1/2018,06.01.00002,"-51,800.00 "
3/1/2018,06.01.00002,"-1,750.00 "
4/1/2018,06.01.00002,"-1,800.00 "
4/1/2018,06.01.00002,-800.00 
4/1/2018,06.01.00002,"-51,800.00 "
4/1/2018,06.01.00002,"-1,750.00 "
4/1/2018,06.01.00002,"-8,850.00 "
5/1/2018,06.01.00002,"-1,800.00 "
5/1/2018,06.01.00002,-800.00 
5/1/2018,06.01.00002,"-51,800.00 "
5/1/2018,06.01.00002,"-1,750.00 "
6/1/2018,06.01.00002,"-1,800.00 "
6/1/2018,06.01.00002,-800.00 
6/1/2018,06.01.00002,"-51,800.00 "
6/1/2018,06.01.00002,"-1,750.00 "
7/1/2018,06.01.00002,"-1,800.00 "
7/1/2018,06.01.00002,-800.00 
7/1/2018,06.01.00002,"-51,800.00 "
7/1/2018,06.01.00002,"-1,750.00 "
8/1/2018,06.01.00002,"-1,800.00 "
8/1/2018,06.01.00002,-800.00 
8/1/2018,06.01.00002,"-51,800.00 "
8/1/2018,06.01.00002,"-1,750.00 "
9/1/2018,06.01.00002,"-1,800.00 "
9/1/2018,06.01.00002,-800.00 
9/1/2018,06.01.00002,"-51,800.00 "
9/1/2018,06.01.00002,"-1,750.00 "
10/1/2018,06.01.00002,"-1,800.00 "
10/1/2018,06.01.00002,-800.00 
10/1/2018,06.01.00002,"-51,800.00 "
10/1/2018,06.01.00002,"-1,750.00 "
11/1/2018,06.01.00002,"-1,800.00 "
11/1/2018,06.01.00002,-800.00 
11/1/2018,06.01.00002,"-51,800.00 "
11/1/2018,06.01.00002,"-1,750.00 "
12/1/2018,06.01.00002,"-1,800.00 "
12/1/2018,06.01.00002,-800.00 
12/1/2018,06.01.00002,"-51,000.00 "
12/1/2018,06.01.00002,"-1,750.00 "
1/1/2019,06.01.00002,"-1,800.00 "
1/1/2019,06.01.00002,-800.00 
1/1/2019,06.01.00002,"-51,000.00 "
1/1/2019,06.01.00002,"-1,750.00 "
2/1/2019,06.01.00002,"-1,800.00 "
2/1/2019,06.01.00002,-800.00 
2/1/2019,06.01.00002,"-51,000.00 "
2/1/2019,06.01.00002,"-1,750.00 "
3/1/2019,06.01.00002,"-1,800.00 "
3/1/2019,06.01.00002,-800.00 
3/1/2019,06.01.00002,"-51,000.00 "
3/1/2019,06.01.00002,"-1,750.00 "
4/1/2019,06.01.00002,"-1,800.00 "
4/1/2019,06.01.00002,-800.00 
4/1/2019,06.01.00002,"-51,000.00 "
4/1/2019,06.01.00002,"-1,750.00 "
4/1/2019,06.01.00002,"-8,850.00 "
5/1/2019,06.01.00002,"-1,800.00 "
5/1/2019,06.01.00002,-800.00 
5/1/2019,06.01.00002,"-51,000.00 "
5/1/2019,06.01.00002,"-1,750.00 "
6/1/2019,06.01.00002,"-1,800.00 "
6/1/2019,06.01.00002,-800.00 
6/1/2019,06.01.00002,"-51,000.00 "
6/1/2019,06.01.00002,"-1,750.00 "
7/1/2019,06.01.00002,"-1,800.00 "
7/1/2019,06.01.00002,-800.00 
7/1/2019,06.01.00002,"-51,000.00 "
7/1/2019,06.01.00002,"-1,750.00 "
8/1/2019,06.01.00002,"-1,800.00 "
8/1/2019,06.01.00002,-800.00 
8/1/2019,06.01.00002,"-51,000.00 "
8/1/2019,06.01.00002,"-1,750.00 "
9/1/2019,06.01.00002,"-1,800.00 "
9/1/2019,06.01.00002,-800.00 
9/1/2019,06.01.00002,"-51,000.00 "
9/1/2019,06.01.00002,"-1,750.00 "
10/1/2019,06.01.00002,"-1,800.00 "
10/1/2019,06.01.00002,-800.00 
10/1/2019,06.01.00002,"-51,000.00 "
10/1/2019,06.01.00002,"-1,750.00 "
11/1/2019,06.01.00002,"-1,800.00 "
11/1/2019,06.01.00002,-800.00 
11/1/2019,06.01.00002,"-51,000.00 "
11/1/2019,06.01.00002,"-1,750.00 "
12/1/2019,06.01.00002,"-1,800.00 "
12/1/2019,06.01.00002,-800.00 
12/1/2019,06.01.00002,"-51,000.00 "
12/1/2019,06.01.00002,"-1,750.00 "
1/1/2018,06.01.00001,"-15,250.00 "
1/1/2018,06.01.00001,"-22,000.00 "
1/1/2018,06.01.00001,"-16,019.36 "
1/1/2018,06.01.00001,"-6,500.00 "
2/1/2018,06.01.00001,"-27,750.00 "
2/1/2018,06.01.00001,"-22,000.00 "
2/1/2018,06.01.00001,"-16,019.36 "
2/1/2018,06.01.00001,"-6,500.00 "
2/1/2018,06.01.00001,"-4,000.00 "
3/1/2018,06.01.00001,"-27,750.00 "
3/1/2018,06.01.00001,"-22,000.00 "
3/1/2018,06.01.00001,"-16,019.36 "
3/1/2018,06.01.00001,"-6,500.00 "
4/1/2018,06.01.00001,"-27,750.00 "
4/1/2018,06.01.00001,"-22,000.00 "
4/1/2018,06.01.00001,"-16,019.36 "
4/1/2018,06.01.00001,"-6,500.00 "
5/1/2018,06.01.00001,"-27,750.00 "
5/1/2018,06.01.00001,"-22,000.00 "
5/1/2018,06.01.00001,"-16,019.36 "
5/1/2018,06.01.00001,"-16,500.00 "
5/1/2018,06.01.00001,"-4,000.00 "
6/1/2018,06.01.00001,"-15,250.00 "
6/1/2018,06.01.00001,"-22,000.00 "
6/1/2018,06.01.00001,"-16,019.36 "
6/1/2018,06.01.00001,"-6,500.00 "
7/1/2018,06.01.00001,"-15,250.00 "
7/1/2018,06.01.00001,"-22,000.00 "
7/1/2018,06.01.00001,"-16,019.36 "
7/1/2018,06.01.00001,"-6,500.00 "
7/1/2018,06.01.00001,"-1,590.00 "
8/1/2018,06.01.00001,"-15,250.00 "
8/1/2018,06.01.00001,"-22,000.00 "
8/1/2018,06.01.00001,"-12,343.75 "
8/1/2018,06.01.00001,"-16,500.00 "
8/1/2018,06.01.00001,"-4,000.00 "
9/1/2018,06.01.00001,"-15,250.00 "
9/1/2018,06.01.00001,"-22,000.00 "
9/1/2018,06.01.00001,"-12,343.75 "
9/1/2018,06.01.00001,"-16,500.00 "
10/1/2018,06.01.00001,"-15,250.00 "
10/1/2018,06.01.00001,"-22,000.00 "
10/1/2018,06.01.00001,"-12,343.75 "
10/1/2018,06.01.00001,"-16,500.00 "
11/1/2018,06.01.00001,"-15,250.00 "
11/1/2018,06.01.00001,"-22,000.00 "
11/1/2018,06.01.00001,"-12,343.75 "
11/1/2018,06.01.00001,"-16,500.00 "
11/1/2018,06.01.00001,"-4,000.00 "
12/1/2018,06.01.00001,"-12,250.00 "
12/1/2018,06.01.00001,"-22,000.00 "
12/1/2018,06.01.00001,"-12,343.75 "
12/1/2018,06.01.00001,"-16,500.00 "
1/1/2019,06.01.00001,"-12,250.00 "
1/1/2019,06.01.00001,"-22,000.00 "
1/1/2019,06.01.00001,"-12,343.75 "
1/1/2019,06.01.00001,"-16,500.00 "
2/1/2019,06.01.00001,"-12,250.00 "
2/1/2019,06.01.00001,"-22,000.00 "
2/1/2019,06.01.00001,"-12,343.75 "
2/1/2019,06.01.00001,"-16,500.00 "
3/1/2019,06.01.00001,"-12,250.00 "
3/1/2019,06.01.00001,"-22,000.00 "
3/1/2019,06.01.00001,"-12,343.75 "
3/1/2019,06.01.00001,"-16,500.00 "
4/1/2019,06.01.00001,"-12,250.00 "
4/1/2019,06.01.00001,"-22,000.00 "
4/1/2019,06.01.00001,"-12,343.75 "
4/1/2019,06.01.00001,"-16,500.00 "
5/1/2019,06.01.00001,"-12,250.00 "
5/1/2019,06.01.00001,"-22,000.00 "
5/1/2019,06.01.00001,"-12,343.75 "
5/1/2019,06.01.00001,"-26,500.00 "
6/1/2019,06.01.00001,"-12,250.00 "
6/1/2019,06.01.00001,"-22,000.00 "
6/1/2019,06.01.00001,"-12,343.75 "
6/1/2019,06.01.00001,"-16,500.00 "
7/1/2019,06.01.00001,"-12,250.00 "
7/1/2019,06.01.00001,"-22,000.00 "
7/1/2019,06.01.00001,"-12,343.75 "
7/1/2019,06.01.00001,"-16,500.00 "
7/1/2019,06.01.00001,"-1,590.00 "
8/1/2019,06.01.00001,"-12,250.00 "
8/1/2019,06.01.00001,"-22,000.00 "
8/1/2019,06.01.00001,"-12,343.75 "
8/1/2019,06.01.00001,"-16,500.00 "
9/1/2019,06.01.00001,"-12,250.00 "
9/1/2019,06.01.00001,"-22,000.00 "
9/1/2019,06.01.00001,"-12,343.75 "
9/1/2019,06.01.00001,"-16,500.00 "
10/1/2019,06.01.00001,"-12,250.00 "
10/1/2019,06.01.00001,"-22,000.00 "
10/1/2019,06.01.00001,"-12,343.75 "
10/1/2019,06.01.00001,"-16,500.00 "
11/1/2019,06.01.00001,"-12,250.00 "
11/1/2019,06.01.00001,"-22,000.00 "
11/1/2019,06.01.00001,"-12,343.75 "
11/1/2019,06.01.00001,"-16,500.00 "
12/1/2019,06.01.00001,"-12,250.00 "
12/1/2019,06.01.00001,"-22,000.00 "
12/1/2019,06.01.00001,"-12,343.75 "
8/1/2017,05.06.00003,"-2,379.08 "
8/1/2017,05.06.00003,"-2,379.08 "
8/1/2017,05.06.00003,"-2,379.08 "
8/1/2017,05.06.00003,"-2,379.08 "
8/1/2017,05.06.00003,"-4,758.16 "
8/1/2017,05.06.00003,"-4,758.16 "
8/1/2017,05.06.00003,"-4,758.16 "
8/1/2017,05.06.00003,"-4,758.16 "
8/1/2017,05.06.00003,"-19,032.65 "
8/1/2017,05.06.00003,"-7,137.24 "
8/1/2017,05.06.00003,"-7,137.24 "
8/1/2017,05.06.00003,"-9,516.32 "
9/1/2017,05.06.00003,"-2,379.08 "
9/1/2017,05.06.00003,"-2,379.08 "
9/1/2017,05.06.00003,"-2,379.08 "
9/1/2017,05.06.00003,"-2,379.08 "
9/1/2017,05.06.00003,"-4,758.16 "
9/1/2017,05.06.00003,"-4,758.16 "
9/1/2017,05.06.00003,"-4,758.16 "
9/1/2017,05.06.00003,"-4,758.16 "
9/1/2017,05.06.00003,"-19,032.65 "
9/1/2017,05.06.00003,"-7,137.24 "
9/1/2017,05.06.00003,"-7,137.24 "
9/1/2017,05.06.00003,"-9,516.32 "
10/1/2017,05.06.00003,"-2,379.08 "
10/1/2017,05.06.00003,"-2,379.08 "
10/1/2017,05.06.00003,"-2,379.08 "
10/1/2017,05.06.00003,"-2,379.08 "
10/1/2017,05.06.00003,"-4,758.16 "
10/1/2017,05.06.00003,"-4,758.16 "
10/1/2017,05.06.00003,"-4,758.16 "
10/1/2017,05.06.00003,"-4,758.16 "
10/1/2017,05.06.00003,"-19,032.65 "
10/1/2017,05.06.00003,"-7,137.24 "
10/1/2017,05.06.00003,"-7,137.24 "
10/1/2017,05.06.00003,"-9,516.32 "
11/1/2017,05.06.00003,"-2,379.08 "
11/1/2017,05.06.00003,"-2,379.08 "
11/1/2017,05.06.00003,"-2,379.08 "
11/1/2017,05.06.00003,"-2,379.08 "
11/1/2017,05.06.00003,"-4,758.16 "
