CodFuncionario,Genero,Idade,Tipo de Trabalho,Unidade,Centro de Custo,Data Admissao,Situação,Tipo Pagamento,Motivo Demissão, Salário ,Data Demissão
6190,Feminino,56,Tempo Integral,Christchurch,Vendas e Marketing,9/13/2013,Ativo,Horista,Sem Justa Causa," R$ 4,916.67 ",
27892,Masculino,21,Tempo Parcial,Auckland,Gerente Executivo,9/13/2013,Ativo,Mensalista,Sem Justa Causa," R$ 21,250.00 ",
30592,Masculino,28,Tempo Parcial,Wellington,Gerente Executivo,9/17/2013,Ativo,Mensalista,Sem Justa Causa," R$ 32,416.67 ",
24502,Feminino,23,Tempo Integral,Auckland,Gerente Executivo,9/17/2013,Ativo,Horista,Sem Justa Causa," R$ 40,000.00 ",
8584,Masculino,20,Tempo Integral,Hamilton,Operacional,9/17/2013,Inativo,Mensalista,Pedido de Demissão," R$ 3,000.00 ",3/31/2014
33200,Masculino,26,Tempo Integral,Wellington,Operacional,9/18/2013,Ativo,Mensalista,Sem Justa Causa," R$ 3,583.33 ",
29704,Masculino,20,Contrato,Wellington,Operacional,9/18/2013,Inativo,Mensalista,Sem Justa Causa," R$ 2,833.33 ",4/1/2014
5340,Masculino,25,Contrato,Auckland,RH,9/19/2013,Inativo,Horista,Sem Justa Causa," R$ 8,166.67 ",4/2/2014
19922,Masculino,32,Tempo Integral,Manukau,TI,9/19/2013,Inativo,Mensalista,Pedido de Demissão," R$ 8,000.00 ",4/2/2014
4280,Masculino,24,Tempo Integral,Hamilton,RH,9/20/2013,Inativo,Mensalista,Sem Justa Causa," R$ 7,250.00 ",4/3/2014
18820,Feminino,54,Tempo Integral,Hamilton,TI,9/20/2013,Ativo,Mensalista,Pedido de Demissão," R$ 6,083.33 ",
2806,Masculino,35,Tempo Integral,Auckland,Pesquisa,9/20/2013,Ativo,Mensalista,Sem Justa Causa," R$ 6,000.00 ",
1976,Masculino,43,Tempo Integral,Auckland,Vendas e Marketing,9/20/2013,Inativo,Horista,Sem Justa Causa," R$ 8,250.00 ",4/3/2014
6026,Feminino,21,Tempo Parcial,Auckland,Pesquisa,9/20/2013,Ativo,Mensalista,Sem Justa Causa," R$ 7,166.67 ",
9520,Feminino,26,Contrato,Nelson,Pesquisa,9/21/2013,Inativo,Mensalista,Pedido de Demissão," R$ 9,250.00 ",4/4/2014
25544,Feminino,54,Contrato,Dunedin,Jurídico,9/21/2013,Inativo,Mensalista,Sem Justa Causa," R$ 8,333.33 ",4/4/2014
32252,Feminino,19,Tempo Integral,Christchurch,Manutenção,9/21/2013,Ativo,Horista,Sem Justa Causa," R$ 3,500.00 ",
7022,Feminino,39,Tempo Integral,Manukau,Gerente Executivo,9/24/2013,Inativo,Horista,Sem Justa Causa," R$ 12,750.00 ",4/6/2014
17590,Masculino,20,Tempo Integral,Auckland,Jurídico,9/24/2013,Ativo,Mensalista,Sem Justa Causa," R$ 8,416.67 ",
17488,Feminino,27,Tempo Integral,Dunedin,Operacional,9/24/2013,Ativo,Mensalista,Pedido de Demissão," R$ 2,750.00 ",
30478,Feminino,20,Tempo Integral,Auckland,Financeiro,9/25/2013,Ativo,Mensalista,Sem Justa Causa," R$ 8,333.33 ",
25938,Feminino,43,Tempo Integral,Auckland,RH,9/25/2013,Inativo,Mensalista,Sem Justa Causa," R$ 5,666.67 ",4/7/2014
1466,Masculino,19,Tempo Integral,Auckland,Gerente Executivo,9/25/2013,Ativo,Mensalista,Sem Justa Causa," R$ 41,416.67 ",
20874,Masculino,50,Tempo Integral,Auckland,RH,9/26/2013,Ativo,Mensalista,Pedido de Demissão," R$ 6,833.33 ",
8316,Masculino,34,Tempo Integral,Wellington,Operacional,9/26/2013,Inativo,Mensalista,Pedido de Demissão," R$ 3,166.67 ",4/8/2014
28732,Masculino,27,Contrato,Auckland,TI,9/26/2013,Ativo,Mensalista,Sem Justa Causa," R$ 9,000.00 ",
360,Feminino,60,Tempo Integral,Auckland,Financeiro,9/27/2013,Inativo,Mensalista,Sem Justa Causa," R$ 11,500.00 ",4/9/2014
806,Masculino,23,Tempo Integral,Wellington,Manutenção,9/27/2013,Ativo,Horista,Sem Justa Causa," R$ 3,583.33 ",
6736,Feminino,37,Tempo Integral,Nelson,Pesquisa,9/27/2013,Ativo,Mensalista,Sem Justa Causa," R$ 5,583.33 ",
26714,Feminino,20,Tempo Parcial,Wellington,Pesquisa,9/27/2013,Inativo,Mensalista,Sem Justa Causa," R$ 6,333.33 ",4/9/2014
32920,Masculino,58,Tempo Integral,Auckland,TI,9/28/2013,Ativo,Horista,Sem Justa Causa," R$ 9,000.00 ",
554,Masculino,35,Tempo Integral,Dunedin,Gerente Executivo,9/30/2013,Inativo,Mensalista,Sem Justa Causa," R$ 34,416.67 ",4/12/2014
19752,Masculino,35,Tempo Parcial,Auckland,Operacional,10/1/2013,Inativo,Horista,Sem Justa Causa," R$ 5,416.67 ",4/13/2014
27046,Masculino,34,Tempo Integral,Manukau,Vendas e Marketing,10/1/2013,Ativo,Mensalista,Sem Justa Causa," R$ 8,083.33 ",
17344,Masculino,28,Tempo Integral,Dunedin,Manutenção,10/1/2013,Ativo,Mensalista,Sem Justa Causa," R$ 4,000.00 ",
5410,Feminino,21,Contrato,Dunedin,Pesquisa,10/2/2013,Ativo,Mensalista,Sem Justa Causa," R$ 5,500.00 ",
1746,Feminino,20,Tempo Integral,Hamilton,Jurídico,10/2/2013,Inativo,Mensalista,Sem Justa Causa," R$ 9,750.00 ",4/14/2014
18930,Feminino,19,Tempo Integral,Auckland,Jurídico,10/2/2013,Ativo,Mensalista,Pedido de Demissão," R$ 10,583.33 ",
16778,Masculino,51,Tempo Integral,Nelson,RH,10/2/2013,Ativo,Mensalista,Pedido de Demissão," R$ 8,083.33 ",
19376,Masculino,19,Tempo Integral,Wellington,Jurídico,10/3/2013,Inativo,Mensalista,Pedido de Demissão," R$ 8,000.00 ",4/15/2014
21798,Feminino,19,Tempo Integral,Christchurch,TI,10/3/2013,Inativo,Mensalista,Pedido de Demissão," R$ 6,416.67 ",4/15/2014
19318,Feminino,18,Tempo Integral,Auckland,Pesquisa,10/3/2013,Ativo,Mensalista,Sem Justa Causa," R$ 9,833.33 ",
11010,Feminino,22,Tempo Integral,Christchurch,Jurídico,10/3/2013,Ativo,Mensalista,Pedido de Demissão," R$ 9,083.33 ",
28302,Masculino,58,Tempo Integral,Wellington,Manutenção,10/4/2013,Ativo,Horista,Sem Justa Causa," R$ 4,000.00 ",
27494,Feminino,34,Tempo Integral,Auckland,Manutenção,10/4/2013,Inativo,Mensalista,Sem Justa Causa," R$ 3,583.33 ",4/15/2014
3884,Feminino,27,Tempo Integral,Dunedin,Gerente Executivo,10/8/2013,Ativo,Mensalista,Sem Justa Causa," R$ 19,833.33 ",
29404,Masculino,32,Tempo Integral,Auckland,Jurídico,10/8/2013,Ativo,Horista,Sem Justa Causa," R$ 8,333.33 ",
17514,Feminino,21,Tempo Integral,Christchurch,Operacional,10/8/2013,Inativo,Mensalista,Sem Justa Causa," R$ 4,250.00 ",4/19/2014
19942,Masculino,33,Tempo Parcial,Auckland,RH,10/9/2013,Inativo,Horista,Pedido de Demissão," R$ 8,250.00 ",4/20/2014
31250,Masculino,26,Tempo Parcial,Auckland,Operacional,10/9/2013,Ativo,Mensalista,Sem Justa Causa," R$ 4,916.67 ",
166,Feminino,19,Tempo Integral,Wellington,Financeiro,10/10/2013,Ativo,Mensalista,Sem Justa Causa," R$ 14,333.33 ",
21764,Feminino,21,Tempo Integral,Wellington,Vendas e Marketing,10/11/2013,Ativo,Mensalista,Pedido de Demissão," R$ 4,583.33 ",
19670,Masculino,48,Tempo Integral,Dunedin,Operacional,10/12/2013,Ativo,Mensalista,Pedido de Demissão," R$ 3,333.33 ",
9784,Masculino,20,Contrato,Nelson,Operacional,10/12/2013,Inativo,Mensalista,Sem Justa Causa," R$ 2,583.33 ",4/23/2014
3620,Masculino,27,Tempo Integral,Christchurch,Pesquisa,10/12/2013,Ativo,Mensalista,Sem Justa Causa," R$ 5,750.00 ",
30364,Masculino,19,Tempo Integral,Christchurch,TI,10/12/2013,Ativo,Mensalista,Sem Justa Causa," R$ 8,083.33 ",
10756,Feminino,20,Contrato,Auckland,Pesquisa,10/16/2013,Ativo,Mensalista,Pedido de Demissão," R$ 7,416.67 ",
6428,Masculino,20,Contrato,Auckland,Financeiro,10/16/2013,Ativo,Mensalista,Sem Justa Causa," R$ 7,666.67 ",
25036,Feminino,31,Tempo Integral,Hamilton,Pesquisa,10/16/2013,Ativo,Horista,Sem Justa Causa," R$ 7,000.00 ",
20216,Masculino,56,Tempo Parcial,Hamilton,Manutenção,10/16/2013,Inativo,Horista,Sem Justa Causa," R$ 3,666.67 ",4/26/2014
2938,Feminino,28,Contrato,Auckland,TI,10/16/2013,Ativo,Mensalista,Sem Justa Causa," R$ 7,833.33 ",
3068,Masculino,23,Tempo Parcial,North Shore,Financeiro,10/16/2013,Ativo,Mensalista,Sem Justa Causa," R$ 13,500.00 ",
18776,Feminino,25,Tempo Integral,Auckland,Manutenção,10/17/2013,Inativo,Horista,Pedido de Demissão," R$ 4,000.00 ",4/27/2014
6608,Masculino,20,Tempo Integral,Hamilton,Operacional,10/17/2013,Ativo,Mensalista,Sem Justa Causa," R$ 3,750.00 ",
18794,Feminino,20,Tempo Integral,Wellington,Jurídico,10/17/2013,Ativo,Horista,Pedido de Demissão," R$ 10,166.67 ",
28642,Feminino,59,Tempo Parcial,Hamilton,Pesquisa,10/17/2013,Inativo,Mensalista,Sem Justa Causa," R$ 8,916.67 ",4/27/2014
19262,Feminino,44,Tempo Integral,Auckland,RH,10/17/2013,Inativo,Horista,Pedido de Demissão," R$ 5,083.33 ",4/27/2014
10102,Masculino,23,Contrato,Wellington,Gerente Executivo,10/17/2013,Inativo,Mensalista,Pedido de Demissão," R$ 37,500.00 ",4/27/2014
7058,Feminino,35,Tempo Parcial,Christchurch,Gerente Executivo,10/17/2013,Ativo,Mensalista,Sem Justa Causa," R$ 23,583.33 ",
21630,Feminino,19,Tempo Integral,Auckland,Gerente Executivo,10/18/2013,Ativo,Mensalista,Pedido de Demissão," R$ 39,000.00 ",
30668,Masculino,29,Contrato,Christchurch,Operacional,10/18/2013,Inativo,Horista,Sem Justa Causa," R$ 3,916.67 ",4/28/2014
2890,Feminino,22,Tempo Integral,Dunedin,Operacional,10/18/2013,Inativo,Mensalista,Sem Justa Causa," R$ 6,000.00 ",4/28/2014
17084,Masculino,31,Tempo Integral,Auckland,Financeiro,10/20/2013,Ativo,Mensalista,Pedido de Demissão," R$ 8,750.00 ",
5942,Masculino,20,Tempo Integral,Auckland,Gerente Executivo,10/23/2013,Ativo,Mensalista,Sem Justa Causa," R$ 25,916.67 ",
7234,Masculino,19,Tempo Integral,Dunedin,TI,10/23/2013,Ativo,Horista,Sem Justa Causa," R$ 9,833.33 ",
9510,Feminino,24,Tempo Integral,Wellington,RH,10/23/2013,Ativo,Horista,Pedido de Demissão," R$ 7,666.67 ",
32302,Feminino,19,Tempo Integral,Auckland,Gerente Executivo,10/23/2013,Inativo,Mensalista,Sem Justa Causa," R$ 28,750.00 ",5/3/2014
4542,Masculino,20,Tempo Integral,Wellington,Pesquisa,10/23/2013,Ativo,Mensalista,Sem Justa Causa," R$ 9,083.33 ",
3038,Masculino,57,Tempo Integral,Auckland,Manutenção,10/23/2013,Ativo,Mensalista,Sem Justa Causa," R$ 3,916.67 ",
27294,Masculino,66,Tempo Integral,Wellington,TI,10/24/2013,Inativo,Horista,Sem Justa Causa," R$ 8,833.33 ",5/3/2014
21934,Feminino,17,Tempo Integral,Wellington,Manutenção,10/24/2013,Ativo,Horista,Pedido de Demissão," R$ 3,750.00 ",
8454,Masculino,21,Tempo Parcial,Auckland,Jurídico,10/24/2013,Ativo,Horista,Pedido de Demissão," R$ 7,166.67 ",
19260,Masculino,20,Tempo Integral,Auckland,Financeiro,10/24/2013,Inativo,Mensalista,Pedido de Demissão," R$ 7,416.67 ",5/3/2014
32616,Feminino,17,Tempo Integral,Wellington,TI,10/24/2013,Inativo,Horista,Sem Justa Causa," R$ 9,750.00 ",5/3/2014
25998,Feminino,30,Tempo Integral,Auckland,Gerente Executivo,10/24/2013,Inativo,Mensalista,Sem Justa Causa," R$ 28,000.00 ",5/3/2014
19870,Masculino,24,Tempo Integral,Christchurch,Jurídico,10/24/2013,Inativo,Horista,Pedido de Demissão," R$ 10,166.67 ",5/3/2014
27368,Feminino,39,Tempo Parcial,Dunedin,RH,10/24/2013,Ativo,Mensalista,Sem Justa Causa," R$ 4,666.67 ",
6020,Feminino,24,Tempo Integral,Manukau,TI,10/24/2013,Inativo,Mensalista,Sem Justa Causa," R$ 7,833.33 ",5/3/2014
30302,Feminino,20,Tempo Parcial,Hamilton,Jurídico,10/24/2013,Inativo,Horista,Sem Justa Causa," R$ 7,666.67 ",5/3/2014
32522,Feminino,17,Tempo Integral,Manukau,Financeiro,10/25/2013,Inativo,Mensalista,Sem Justa Causa," R$ 13,166.67 ",5/4/2014
8776,Masculino,22,Tempo Integral,Wellington,Gerente Executivo,10/25/2013,Inativo,Horista,Pedido de Demissão," R$ 14,916.67 ",5/4/2014
21652,Feminino,20,Tempo Parcial,Auckland,Operacional,10/25/2013,Ativo,Mensalista,Pedido de Demissão," R$ 4,833.33 ",
2312,Feminino,54,Tempo Integral,Dunedin,RH,10/26/2013,Ativo,Mensalista,Sem Justa Causa," R$ 4,750.00 ",
26802,Feminino,17,Tempo Integral,Auckland,Pesquisa,10/26/2013,Ativo,Mensalista,Sem Justa Causa," R$ 9,000.00 ",
27444,Masculino,25,Tempo Integral,Wellington,TI,10/27/2013,Inativo,Mensalista,Sem Justa Causa," R$ 9,083.33 ",5/6/2014
21680,Feminino,20,Tempo Integral,Dunedin,TI,10/29/2013,Ativo,Mensalista,Pedido de Demissão," R$ 7,500.00 ",
24486,Feminino,25,Tempo Integral,Auckland,Pesquisa,10/29/2013,Inativo,Mensalista,Sem Justa Causa," R$ 8,083.33 ",5/8/2014
18552,Feminino,24,Tempo Parcial,Wellington,Gerente Executivo,10/29/2013,Inativo,Mensalista,Pedido de Demissão," R$ 25,916.67 ",5/8/2014
33758,Masculino,46,Contrato,Manukau,Jurídico,10/29/2013,Ativo,Mensalista,Pedido de Demissão," R$ 9,666.67 ",
18294,Feminino,24,Tempo Parcial,Auckland,Gerente Executivo,10/29/2013,Ativo,Mensalista,Sem Justa Causa," R$ 33,916.67 ",
8646,Masculino,19,Tempo Integral,Auckland,RH,10/30/2013,Inativo,Mensalista,Pedido de Demissão," R$ 7,500.00 ",5/9/2014
7042,Feminino,48,Contrato,Wellington,Manutenção,10/30/2013,Inativo,Mensalista,Sem Justa Causa," R$ 3,250.00 ",5/9/2014
1358,Feminino,23,Tempo Parcial,Auckland,Financeiro,10/30/2013,Ativo,Mensalista,Sem Justa Causa," R$ 8,500.00 ",
30112,Feminino,43,Tempo Parcial,Auckland,Financeiro,10/30/2013,Ativo,Mensalista,Sem Justa Causa," R$ 14,000.00 ",
8256,Feminino,19,Tempo Integral,Wellington,Financeiro,10/30/2013,Ativo,Mensalista,Pedido de Demissão," R$ 13,666.67 ",
2800,Feminino,35,Tempo Parcial,Auckland,Manutenção,10/30/2013,Ativo,Mensalista,Sem Justa Causa," R$ 3,166.67 ",
27022,Masculino,27,Tempo Parcial,Wellington,Pesquisa,10/30/2013,Ativo,Horista,Sem Justa Causa," R$ 6,250.00 ",
6288,Masculino,48,Contrato,Wellington,Pesquisa,10/30/2013,Ativo,Mensalista,Sem Justa Causa," R$ 8,083.33 ",
8672,Feminino,27,Tempo Integral,Nelson,Gerente Executivo,10/30/2013,Inativo,Mensalista,Pedido de Demissão," R$ 38,500.00 ",5/9/2014
20102,Masculino,33,Tempo Integral,Wellington,TI,10/31/2013,Ativo,Mensalista,Sem Justa Causa," R$ 7,750.00 ",
2434,Masculino,59,Tempo Integral,Wellington,Gerente Executivo,10/31/2013,Inativo,Mensalista,Sem Justa Causa," R$ 17,583.33 ",5/10/2014
10854,Feminino,20,Tempo Integral,Christchurch,Operacional,10/31/2013,Inativo,Mensalista,Pedido de Demissão," R$ 3,833.33 ",5/10/2014
6694,Feminino,23,Tempo Integral,Hamilton,Financeiro,10/31/2013,Inativo,Mensalista,Sem Justa Causa," R$ 10,916.67 ",5/10/2014
29278,Feminino,30,Tempo Integral,Auckland,Gerente Executivo,11/1/2013,Ativo,Mensalista,Sem Justa Causa," R$ 20,250.00 ",
32956,Masculino,25,Tempo Integral,Auckland,Jurídico,11/1/2013,Ativo,Mensalista,Sem Justa Causa," R$ 8,416.67 ",
27018,Masculino,34,Contrato,Auckland,TI,11/1/2013,Ativo,Mensalista,Sem Justa Causa," R$ 9,166.67 ",
18818,Feminino,30,Tempo Parcial,Wellington,Manutenção,11/1/2013,Ativo,Horista,Pedido de Demissão," R$ 3,250.00 ",
29364,Masculino,29,Tempo Integral,Wellington,Jurídico,11/1/2013,Ativo,Horista,Sem Justa Causa," R$ 8,750.00 ",
20840,Feminino,28,Tempo Parcial,Nelson,TI,11/1/2013,Ativo,Mensalista,Pedido de Demissão," R$ 6,750.00 ",
28262,Masculino,61,Tempo Integral,Christchurch,Jurídico,11/1/2013,Inativo,Mensalista,Sem Justa Causa," R$ 8,000.00 ",5/11/2014
29094,Feminino,27,Tempo Integral,Auckland,Operacional,11/1/2013,Inativo,Mensalista,Sem Justa Causa," R$ 5,750.00 ",5/11/2014
8826,Masculino,28,Tempo Integral,Wellington,Jurídico,11/1/2013,Inativo,Mensalista,Pedido de Demissão," R$ 10,083.33 ",5/11/2014
3216,Masculino,19,Tempo Integral,Dunedin,Operacional,11/1/2013,Ativo,Mensalista,Sem Justa Causa," R$ 6,000.00 ",
32480,Feminino,25,Tempo Integral,Christchurch,Jurídico,11/2/2013,Ativo,Mensalista,Sem Justa Causa," R$ 6,750.00 ",
17150,Masculino,19,Contrato,Wellington,Jurídico,11/3/2013,Inativo,Mensalista,Pedido de Demissão," R$ 10,000.00 ",5/12/2014
2572,Masculino,22,Tempo Integral,Hamilton,Vendas e Marketing,11/5/2013,Ativo,Mensalista,Sem Justa Causa," R$ 6,833.33 ",
21908,Feminino,17,Contrato,Auckland,TI,11/5/2013,Ativo,Mensalista,Pedido de Demissão," R$ 6,666.67 ",
32034,Feminino,19,Tempo Integral,Nelson,Operacional,11/5/2013,Inativo,Mensalista,Sem Justa Causa," R$ 4,083.33 ",5/14/2014
16804,Feminino,27,Tempo Integral,Auckland,Operacional,11/6/2013,Inativo,Horista,Sem Justa Causa," R$ 5,000.00 ",5/15/2014
9834,Masculino,19,Contrato,Hamilton,Vendas e Marketing,11/6/2013,Inativo,Mensalista,Pedido de Demissão," R$ 5,500.00 ",5/15/2014
28258,Masculino,24,Tempo Integral,Christchurch,Operacional,11/6/2013,Ativo,Mensalista,Sem Justa Causa," R$ 4,750.00 ",
6638,Masculino,23,Tempo Integral,Manukau,RH,11/6/2013,Inativo,Mensalista,Sem Justa Causa," R$ 5,583.33 ",5/15/2014
27024,Feminino,56,Tempo Parcial,Wellington,Pesquisa,11/6/2013,Inativo,Horista,Sem Justa Causa," R$ 6,250.00 ",5/15/2014
11108,Masculino,44,Tempo Integral,Hamilton,Gerente Executivo,11/6/2013,Inativo,Mensalista,Pedido de Demissão," R$ 31,666.67 ",5/15/2014
454,Masculino,23,Tempo Integral,Christchurch,Gerente Executivo,11/6/2013,Ativo,Mensalista,Sem Justa Causa," R$ 23,250.00 ",
7460,Masculino,38,Tempo Integral,Nelson,Gerente Executivo,11/6/2013,Inativo,Mensalista,Pedido de Demissão," R$ 40,916.67 ",5/15/2014
21838,Feminino,72,Tempo Integral,Auckland,Manutenção,11/6/2013,Inativo,Mensalista,Pedido de Demissão," R$ 3,416.67 ",5/15/2014
26242,Masculino,20,Tempo Integral,Dunedin,Gerente Executivo,11/6/2013,Ativo,Mensalista,Sem Justa Causa," R$ 18,833.33 ",
16808,Masculino,24,Tempo Integral,Nelson,Operacional,11/6/2013,Ativo,Mensalista,Sem Justa Causa," R$ 5,833.33 ",
28332,Masculino,35,Tempo Integral,Auckland,TI,11/6/2013,Inativo,Mensalista,Sem Justa Causa," R$ 9,583.33 ",5/15/2014
11288,Feminino,19,Tempo Integral,Dunedin,Manutenção,11/7/2013,Inativo,Mensalista,Pedido de Demissão," R$ 3,500.00 ",5/16/2014
900,Masculino,31,Tempo Integral,Dunedin,Pesquisa,11/7/2013,Inativo,Horista,Sem Justa Causa," R$ 9,250.00 ",5/16/2014
25494,Feminino,32,Tempo Integral,Manukau,Vendas e Marketing,11/7/2013,Ativo,Mensalista,Sem Justa Causa," R$ 5,916.67 ",
5084,Feminino,20,Tempo Integral,North Shore,Pesquisa,11/7/2013,Ativo,Mensalista,Sem Justa Causa," R$ 9,750.00 ",
9608,Feminino,34,Tempo Integral,Nelson,Operacional,11/8/2013,Ativo,Mensalista,Pedido de Demissão," R$ 2,583.33 ",
30130,Feminino,19,Tempo Integral,Auckland,Manutenção,11/8/2013,Ativo,Mensalista,Sem Justa Causa," R$ 3,916.67 ",
29368,Feminino,24,Tempo Integral,Auckland,RH,11/8/2013,Ativo,Mensalista,Sem Justa Causa," R$ 4,583.33 ",
21526,Masculino,21,Tempo Integral,Christchurch,Vendas e Marketing,11/8/2013,Inativo,Mensalista,Pedido de Demissão," R$ 6,166.67 ",5/17/2014
8844,Feminino,25,Contrato,Manukau,Jurídico,11/9/2013,Ativo,Mensalista,Pedido de Demissão," R$ 6,750.00 ",
19984,Feminino,30,Tempo Parcial,Christchurch,Financeiro,11/12/2013,Inativo,Mensalista,Pedido de Demissão," R$ 10,750.00 ",5/21/2014
26536,Masculino,23,Tempo Integral,Dunedin,RH,11/12/2013,Ativo,Mensalista,Sem Justa Causa," R$ 5,666.67 ",
5060,Feminino,24,Tempo Parcial,Hamilton,Financeiro,11/12/2013,Ativo,Mensalista,Sem Justa Causa," R$ 14,166.67 ",
32836,Feminino,18,Tempo Integral,Wellington,RH,11/12/2013,Ativo,Mensalista,Sem Justa Causa," R$ 4,750.00 ",
27454,Feminino,44,Tempo Integral,Auckland,TI,11/12/2013,Ativo,Mensalista,Sem Justa Causa," R$ 6,750.00 ",
21616,Feminino,21,Tempo Integral,Christchurch,Manutenção,11/13/2013,Inativo,Horista,Sem Justa Causa," R$ 3,083.33 ",5/21/2014
5956,Masculino,38,Tempo Integral,Hamilton,Jurídico,11/13/2013,Inativo,Mensalista,Sem Justa Causa," R$ 7,833.33 ",5/21/2014
1668,Masculino,19,Tempo Parcial,Auckland,RH,11/13/2013,Inativo,Mensalista,Sem Justa Causa," R$ 7,750.00 ",5/21/2014
1856,Masculino,57,Tempo Integral,Christchurch,Vendas e Marketing,11/13/2013,Ativo,Horista,Sem Justa Causa," R$ 3,500.00 ",
24708,Masculino,36,Tempo Integral,Hamilton,Gerente Executivo,11/13/2013,Inativo,Horista,Sem Justa Causa," R$ 26,000.00 ",5/21/2014
30476,Feminino,20,Tempo Integral,Dunedin,Financeiro,11/14/2013,Ativo,Horista,Sem Justa Causa," R$ 8,250.00 ",
32186,Masculino,18,Tempo Parcial,Manukau,Vendas e Marketing,11/14/2013,Ativo,Horista,Sem Justa Causa," R$ 7,666.67 ",
18834,Feminino,35,Tempo Integral,Dunedin,RH,11/14/2013,Inativo,Mensalista,Sem Justa Causa," R$ 5,083.33 ",5/22/2014
30436,Masculino,32,Contrato,Auckland,Gerente Executivo,11/14/2013,Ativo,Mensalista,Sem Justa Causa," R$ 37,333.33 ",
17358,Feminino,28,Tempo Integral,Dunedin,RH,11/14/2013,Ativo,Mensalista,Pedido de Demissão," R$ 4,416.67 ",
6304,Masculino,26,Tempo Integral,Christchurch,Jurídico,11/14/2013,Ativo,Mensalista,Sem Justa Causa," R$ 8,583.33 ",
25986,Feminino,20,Contrato,Christchurch,Gerente Executivo,11/14/2013,Inativo,Mensalista,Sem Justa Causa," R$ 37,750.00 ",5/22/2014
88,Masculino,20,Tempo Integral,Manukau,Gerente Executivo,11/14/2013,Inativo,Mensalista,Sem Justa Causa," R$ 22,583.33 ",5/22/2014
26990,Feminino,43,Contrato,Auckland,Vendas e Marketing,11/15/2013,Inativo,Mensalista,Sem Justa Causa," R$ 6,833.33 ",5/23/2014
9716,Masculino,18,Tempo Integral,Auckland,Manutenção,11/15/2013,Ativo,Mensalista,Sem Justa Causa," R$ 3,666.67 ",
29956,Masculino,28,Tempo Integral,Manukau,Manutenção,11/15/2013,Inativo,Mensalista,Sem Justa Causa," R$ 3,916.67 ",5/23/2014
26174,Masculino,22,Contrato,Auckland,Financeiro,11/16/2013,Ativo,Mensalista,Sem Justa Causa," R$ 10,250.00 ",
30942,Masculino,32,Tempo Integral,Dunedin,Jurídico,11/16/2013,Ativo,Mensalista,Sem Justa Causa," R$ 10,666.67 ",
26622,Feminino,67,Contrato,Christchurch,TI,11/16/2013,Inativo,Mensalista,Sem Justa Causa," R$ 5,833.33 ",5/24/2014
21828,Feminino,16,Tempo Parcial,Auckland,Operacional,11/18/2013,Ativo,Mensalista,Pedido de Demissão," R$ 2,666.67 ",
10080,Feminino,22,Tempo Integral,Auckland,Vendas e Marketing,11/19/2013,Inativo,Horista,Pedido de Demissão," R$ 4,083.33 ",5/27/2014
24582,Feminino,23,Tempo Integral,Auckland,Gerente Executivo,11/19/2013,Ativo,Horista,Sem Justa Causa," R$ 30,916.67 ",
29666,Masculino,23,Contrato,Hamilton,Gerente Executivo,11/19/2013,Ativo,Horista,Sem Justa Causa," R$ 31,833.33 ",
6038,Feminino,22,Tempo Integral,Hamilton,Vendas e Marketing,11/19/2013,Inativo,Mensalista,Sem Justa Causa," R$ 4,166.67 ",5/27/2014
24994,Masculino,21,Tempo Integral,Manukau,RH,11/19/2013,Inativo,Mensalista,Sem Justa Causa," R$ 6,666.67 ",5/27/2014
32834,Feminino,18,Tempo Parcial,Nelson,Pesquisa,11/20/2013,Inativo,Mensalista,Sem Justa Causa," R$ 5,666.67 ",5/28/2014
4208,Masculino,25,Contrato,Auckland,Gerente Executivo,11/20/2013,Inativo,Horista,Sem Justa Causa," R$ 12,916.67 ",5/28/2014
10502,Masculino,28,Tempo Integral,Hamilton,Financeiro,11/20/2013,Ativo,Horista,Pedido de Demissão," R$ 9,166.67 ",
26682,Feminino,17,Tempo Parcial,Wellington,Financeiro,11/20/2013,Ativo,Mensalista,Sem Justa Causa," R$ 7,666.67 ",
6476,Feminino,20,Tempo Integral,Hamilton,Jurídico,11/20/2013,Inativo,Horista,Sem Justa Causa," R$ 9,500.00 ",5/28/2014
5418,Feminino,23,Tempo Integral,Dunedin,TI,11/20/2013,Inativo,Horista,Sem Justa Causa," R$ 9,083.33 ",5/28/2014
21384,Masculino,32,Tempo Integral,Auckland,TI,11/20/2013,Inativo,Mensalista,Pedido de Demissão," R$ 6,000.00 ",5/28/2014
10888,Feminino,24,Tempo Parcial,Dunedin,Financeiro,11/21/2013,Inativo,Horista,Pedido de Demissão," R$ 9,416.67 ",5/29/2014
